analysis_set,query_gene_count,gene_set,term,pathway,reactome_id,overlap,p_value,adjusted_p_value,odds_ratio,combined_score,overlap_genes,significant
all_passing,282,Reactome_2022.gmt,Integration Of Energy Metabolism R-HSA-163685,Integration Of Energy Metabolism,R-HSA-163685,4/105,0.3123843031674704,0.8595708371155497,1.6088740702744293,1.8719589412349775,CACNA1A;FASN;PRKAA2;RAPGEF4,False
all_passing,282,Reactome_2022.gmt,Cellular Response To Hypoxia R-HSA-1234174,Cellular Response To Hypoxia,R-HSA-1234174,3/73,0.3129906188929698,0.8595708371155497,1.8006445146474834,2.091596365514607,AJUBA;EGLN1;WTIP,False
all_passing,282,Reactome_2022.gmt,AKT Phosphorylates Targets In Cytosol R-HSA-198323,AKT Phosphorylates Targets In Cytosol,R-HSA-198323,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,CDKN1A,False
all_passing,282,Reactome_2022.gmt,CS/DS Degradation R-HSA-2024101,CS/DS Degradation,R-HSA-2024101,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,IDUA,False
all_passing,282,Reactome_2022.gmt,FGFR4 Ligand Binding And Activation R-HSA-190322,FGFR4 Ligand Binding And Activation,R-HSA-190322,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,FGF9,False
all_passing,282,Reactome_2022.gmt,Heme Biosynthesis R-HSA-189451,Heme Biosynthesis,R-HSA-189451,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,UROS,False
all_passing,282,Reactome_2022.gmt,Leading Strand Synthesis R-HSA-69109,Leading Strand Synthesis,R-HSA-69109,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,PCNA,False
all_passing,282,Reactome_2022.gmt,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta),R-HSA-5358606,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,PCNA,False
all_passing,282,Reactome_2022.gmt,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha),R-HSA-5358565,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,PCNA,False
all_passing,282,Reactome_2022.gmt,Removal Of Flap Intermediate R-HSA-69166,Removal Of Flap Intermediate,R-HSA-69166,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,PCNA,False
all_passing,282,Reactome_2022.gmt,Response To Metal Ions R-HSA-5660526,Response To Metal Ions,R-HSA-5660526,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,MT1E,False
all_passing,282,Reactome_2022.gmt,Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905,Role Of LAT2/NTAL/LAB On Calcium Mobilization,R-HSA-2730905,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,SYK,False
all_passing,282,Reactome_2022.gmt,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion,R-HSA-399955,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,NRP1,False
all_passing,282,Reactome_2022.gmt,"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183","Synthesis Of IP2, IP, And Ins In Cytosol",R-HSA-1855183,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,INPP1,False
all_passing,282,Reactome_2022.gmt,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis,R-HSA-6803205,1/14,0.31735923025510276,0.8595708371155497,4.023880007894218,4.61829129779428,TP53I3,False
all_passing,282,Reactome_2022.gmt,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558","PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling",R-HSA-6811558,4/106,0.31848973530667113,0.8595708371155497,1.5930200989622105,1.8226778936619088,BTC;FGF9;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,Activation Of NMDA Receptors And Postsynaptic Events,R-HSA-442755,3/74,0.32039180387351995,0.8595708371155497,1.7752855373606715,2.020648896599232,GRIN2C;MPP2;PRKAA2,False
all_passing,282,Reactome_2022.gmt,Aspirin ADME R-HSA-9749641,Aspirin ADME,R-HSA-9749641,2/44,0.3322137508470493,0.8595708371155497,2.1318024536017615,2.349196610235058,ABCC2;CES2,False
all_passing,282,Reactome_2022.gmt,Collagen Chain Trimerization R-HSA-8948216,Collagen Chain Trimerization,R-HSA-8948216,2/44,0.3322137508470493,0.8595708371155497,2.1318024536017615,2.349196610235058,COL17A1;COL4A5,False
all_passing,282,Reactome_2022.gmt,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496,Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS),R-HSA-9651496,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,ZNF160,False
all_passing,282,Reactome_2022.gmt,Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975,Diseases Associated With Glycosylation Precursor Biosynthesis,R-HSA-5609975,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,DOLK,False
all_passing,282,Reactome_2022.gmt,ERBB2 Regulates Cell Motility R-HSA-6785631,ERBB2 Regulates Cell Motility,R-HSA-6785631,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,BTC,False
all_passing,282,Reactome_2022.gmt,GRB2 Events In ERBB2 Signaling R-HSA-1963640,GRB2 Events In ERBB2 Signaling,R-HSA-1963640,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,BTC,False
all_passing,282,Reactome_2022.gmt,Mismatch Repair R-HSA-5358508,Mismatch Repair,R-HSA-5358508,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,PCNA,False
all_passing,282,Reactome_2022.gmt,Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470,Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists,R-HSA-3772470,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,WNT9A,False
all_passing,282,Reactome_2022.gmt,Phase 2 - Plateau Phase R-HSA-5576893,Phase 2 - Plateau Phase,R-HSA-5576893,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,CACNB1,False
all_passing,282,Reactome_2022.gmt,Phospholipase C-mediated Cascade; FGFR4 R-HSA-5654228,Phospholipase C-mediated Cascade; FGFR4,R-HSA-5654228,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,FGF9,False
all_passing,282,Reactome_2022.gmt,Processive Synthesis On Lagging Strand R-HSA-69183,Processive Synthesis On Lagging Strand,R-HSA-69183,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,PCNA,False
all_passing,282,Reactome_2022.gmt,Signaling By Activin R-HSA-1502540,Signaling By Activin,R-HSA-1502540,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,SMAD3,False
all_passing,282,Reactome_2022.gmt,Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,Signaling By FLT3 ITD And TKD Mutants,R-HSA-9703648,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,CDKN1A,False
all_passing,282,Reactome_2022.gmt,cGMP Effects R-HSA-418457,cGMP Effects,R-HSA-418457,1/15,0.3357367669680438,0.8595708371155497,3.7460035523978688,4.088492632147443,IRAG1,False
all_passing,282,Reactome_2022.gmt,TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,TAK1-dependent IKK And NF-kappa-B Activation,R-HSA-445989,2/45,0.3420894327033479,0.8595708371155497,2.0825906120023765,2.2339597057554483,NLRC5;NOD2,False
all_passing,282,Reactome_2022.gmt,Transmission Across Chemical Synapses R-HSA-112315,Transmission Across Chemical Synapses,R-HSA-112315,8/246,0.34241543298569693,0.8595708371155497,1.2943793365486322,1.3872258947816702,CACNA1A;CACNB1;CACNB4;GRIN2C;MPP2;PRKAA2;SH2D3C;SLC1A1,False
all_passing,282,Reactome_2022.gmt,Caspase Activation Via Death Receptors In Presence Of Ligand R-HSA-140534,Caspase Activation Via Death Receptors In Presence Of Ligand,R-HSA-140534,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,FASN,False
all_passing,282,Reactome_2022.gmt,FGFR1 Ligand Binding And Activation R-HSA-190242,FGFR1 Ligand Binding And Activation,R-HSA-190242,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,FGF9,False
all_passing,282,Reactome_2022.gmt,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,FOXO-mediated Transcription Of Cell Death Genes,R-HSA-9614657,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,DDIT3,False
all_passing,282,Reactome_2022.gmt,Gap Junction Assembly R-HSA-190861,Gap Junction Assembly,R-HSA-190861,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,GJB4,False
all_passing,282,Reactome_2022.gmt,Heme Degradation R-HSA-189483,Heme Degradation,R-HSA-189483,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,ABCC2,False
all_passing,282,Reactome_2022.gmt,Hyaluronan Metabolism R-HSA-2142845,Hyaluronan Metabolism,R-HSA-2142845,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,HAS3,False
all_passing,282,Reactome_2022.gmt,Nucleotide-like (Purinergic) Receptors R-HSA-418038,Nucleotide-like (Purinergic) Receptors,R-HSA-418038,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,ADORA2B,False
all_passing,282,Reactome_2022.gmt,PI3K Events In ERBB2 Signaling R-HSA-1963642,PI3K Events In ERBB2 Signaling,R-HSA-1963642,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,BTC,False
all_passing,282,Reactome_2022.gmt,Phospholipase C-mediated Cascade: FGFR1 R-HSA-5654219,Phospholipase C-mediated Cascade: FGFR1,R-HSA-5654219,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,FGF9,False
all_passing,282,Reactome_2022.gmt,Plasma Lipoprotein Assembly R-HSA-8963898,Plasma Lipoprotein Assembly,R-HSA-8963898,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,TRNP1,False
all_passing,282,Reactome_2022.gmt,Polo-like Kinase Mediated Events R-HSA-156711,Polo-like Kinase Mediated Events,R-HSA-156711,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,CDC25A,False
all_passing,282,Reactome_2022.gmt,Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174,Regulation Of Pyruvate Dehydrogenase (PDH) Complex,R-HSA-204174,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,PDK3,False
all_passing,282,Reactome_2022.gmt,Sema3A PAK Dependent Axon Repulsion R-HSA-399954,Sema3A PAK Dependent Axon Repulsion,R-HSA-399954,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,NRP1,False
all_passing,282,Reactome_2022.gmt,Signaling By NTRK3 (TRKC) R-HSA-9034015,Signaling By NTRK3 (TRKC),R-HSA-9034015,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,BAX,False
all_passing,282,Reactome_2022.gmt,Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,Synthesis Of PIPs At Early Endosome Membrane,R-HSA-1660516,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,PI4K2A,False
all_passing,282,Reactome_2022.gmt,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,mRNA Decay By 3 To 5 Exoribonuclease,R-HSA-429958,1/16,0.3536212649358702,0.8595708371155497,3.5039821234171775,3.6424903727412064,EXOSC4,False
all_passing,282,Reactome_2022.gmt,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,Signaling By Receptor Tyrosine Kinases,R-HSA-9006934,15/496,0.35670196986892355,0.8595708371155497,1.1704913578090275,1.2066064755466663,ARC;AXL;BAX;BTC;COL4A5;CYFIP2;F3;FGF9;FOS;ITGA2;NRP1;PIK3R3;TGFA;THBS1;WWOX,False
all_passing,282,Reactome_2022.gmt,Negative Regulation Of PI3K/AKT Network R-HSA-199418,Negative Regulation Of PI3K/AKT Network,R-HSA-199418,4/113,0.36140483744280577,0.8595708371155497,1.4901502668404614,1.5166101433392367,BTC;FGF9;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,Metabolism Of Fat-Soluble Vitamins,R-HSA-6806667,2/47,0.36169715589418777,0.8595708371155497,1.9906564024211082,2.024394053533925,SDC1;VKORC1,False
all_passing,282,Reactome_2022.gmt,Acetylcholine Neurotransmitter Release Cycle R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,R-HSA-264642,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,SH2D3C,False
all_passing,282,Reactome_2022.gmt,Activated Point Mutants Of FGFR2 R-HSA-2033519,Activated Point Mutants Of FGFR2,R-HSA-2033519,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,FGF9,False
all_passing,282,Reactome_2022.gmt,Biosynthesis Of DHA-derived SPMs R-HSA-9018677,Biosynthesis Of DHA-derived SPMs,R-HSA-9018677,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,CYP1A1,False
all_passing,282,Reactome_2022.gmt,Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385,Butyrate Response Factor 1 Binds And Destabilizes mRNA,R-HSA-450385,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,EXOSC4,False
all_passing,282,Reactome_2022.gmt,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,Formation Of Senescence-Associated Heterochromatin Foci (SAHF),R-HSA-2559584,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,CDKN1A,False
all_passing,282,Reactome_2022.gmt,IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467,IL-6-type Cytokine Receptor Ligand Interactions,R-HSA-6788467,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,CLCF1,False
all_passing,282,Reactome_2022.gmt,KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,KSRP (KHSRP) Binds And Destabilizes mRNA,R-HSA-450604,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,EXOSC4,False
all_passing,282,Reactome_2022.gmt,MET Activates PTK2 Signaling R-HSA-8874081,MET Activates PTK2 Signaling,R-HSA-8874081,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,ITGA2,False
all_passing,282,Reactome_2022.gmt,Protein Methylation R-HSA-8876725,Protein Methylation,R-HSA-8876725,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,EEF2KMT,False
all_passing,282,Reactome_2022.gmt,Purine Catabolism R-HSA-74259,Purine Catabolism,R-HSA-74259,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,GDA,False
all_passing,282,Reactome_2022.gmt,RNA Polymerase III Chain Elongation R-HSA-73780,RNA Polymerase III Chain Elongation,R-HSA-73780,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,POLR3K,False
all_passing,282,Reactome_2022.gmt,Removal Of Flap Intermediate From C-strand R-HSA-174437,Removal Of Flap Intermediate From C-strand,R-HSA-174437,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,PCNA,False
all_passing,282,Reactome_2022.gmt,SHC-mediated cascade:FGFR3 R-HSA-5654704,SHC-mediated cascade:FGFR3,R-HSA-5654704,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,FGF9,False
all_passing,282,Reactome_2022.gmt,Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,Synthesis Of PIPs At Golgi Membrane,R-HSA-1660514,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,PI4K2A,False
all_passing,282,Reactome_2022.gmt,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594,TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway,R-HSA-5676594,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,TNFRSF12A,False
all_passing,282,Reactome_2022.gmt,Tie2 Signaling R-HSA-210993,Tie2 Signaling,R-HSA-210993,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,ANGPT2,False
all_passing,282,Reactome_2022.gmt,"Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513","Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA",R-HSA-450513,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,EXOSC4,False
all_passing,282,Reactome_2022.gmt,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,Vitamin B5 (Pantothenate) Metabolism,R-HSA-199220,1/17,0.3710259057539818,0.8595708371155497,3.291296625222025,3.2632659419951677,FASN,False
all_passing,282,Reactome_2022.gmt,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),R-HSA-2559582,3/81,0.3721015360285,0.8595708371155497,1.6158631769652358,1.597423779591598,CDKN1A;CDKN2B;FOS,False
all_passing,282,Reactome_2022.gmt,TP53 Regulates Metabolic Genes R-HSA-5628897,TP53 Regulates Metabolic Genes,R-HSA-5628897,3/81,0.3721015360285,0.8595708371155497,1.6158631769652358,1.597423779591598,PRKAA2;RRM2B;TIGAR,False
all_passing,282,Reactome_2022.gmt,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,EPH-ephrin Mediated Repulsion Of Cells,R-HSA-3928665,2/49,0.38108382143336345,0.8595708371155497,1.9064640210151047,1.8392343294407925,EFNA3;EFNA4,False
all_passing,282,Reactome_2022.gmt,RMTs Methylate Histone Arginines R-HSA-3214858,RMTs Methylate Histone Arginines,R-HSA-3214858,2/49,0.38108382143336345,0.8595708371155497,1.9064640210151047,1.8392343294407925,PRMT6;WDR77,False
all_passing,282,Reactome_2022.gmt,Signaling By EGFR R-HSA-177929,Signaling By EGFR,R-HSA-177929,2/49,0.38108382143336345,0.8595708371155497,1.9064640210151047,1.8392343294407925,BTC;TGFA,False
all_passing,282,Reactome_2022.gmt,Metabolism Of Vitamins And Cofactors R-HSA-196854,Metabolism Of Vitamins And Cofactors,R-HSA-196854,6/186,0.3841007992034635,0.8595708371155497,1.3059714576247414,1.2496191325880808,FASN;MOCOS;PARP16;SDC1;SLC2A3;VKORC1,False
all_passing,282,Reactome_2022.gmt,ABC Transporters In Lipid Homeostasis R-HSA-1369062,ABC Transporters In Lipid Homeostasis,R-HSA-1369062,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,ABCA12,False
all_passing,282,Reactome_2022.gmt,Activation Of SMO R-HSA-5635838,Activation Of SMO,R-HSA-5635838,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,PTCH1,False
all_passing,282,Reactome_2022.gmt,Defective GALNT12 Causes CRCS1 R-HSA-5083636,Defective GALNT12 Causes CRCS1,R-HSA-5083636,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,MUC19,False
all_passing,282,Reactome_2022.gmt,Defective GALNT3 Causes HFTC R-HSA-5083625,Defective GALNT3 Causes HFTC,R-HSA-5083625,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,MUC19,False
all_passing,282,Reactome_2022.gmt,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321,JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1,R-HSA-450321,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,NOD2,False
all_passing,282,Reactome_2022.gmt,Lewis Blood Group Biosynthesis R-HSA-9037629,Lewis Blood Group Biosynthesis,R-HSA-9037629,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,FUT11,False
all_passing,282,Reactome_2022.gmt,MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699,MECP2 Regulates Neuronal Receptors And Channels,R-HSA-9022699,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,SLC2A3,False
all_passing,282,Reactome_2022.gmt,Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377,Metabolism Of Angiotensinogen To Angiotensins,R-HSA-2022377,1/18,0.3879635198274518,0.8595708371155497,3.102918041106318,2.9379792206220867,CPA4,False
